UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Binary-Classification
5,51,-0.0037,0.0000,100.0,518.67,642.32,1580.84,1393.67,14.62,21.61,555.05,2388.03,9071.92,1.30,47.27,521.92,2387.97,8149.73,8.4279,0.03,390,2388,100.00,39.03,23.5130,0
5,52,0.0006,-0.0000,100.0,518.67,641.86,1585.97,1403.88,14.62,21.60,554.94,2387.98,9066.99,1.30,47.06,522.03,2387.99,8140.95,8.4310,0.03,393,2388,100.00,39.04,23.3502,0
5,53,0.0008,0.0001,100.0,518.67,642.20,1582.71,1393.24,14.62,21.61,554.25,2388.03,9077.51,1.30,47.20,522.72,2388.03,8156.34,8.3814,0.03,392,2388,100.00,38.86,23.5408,0
5,54,-0.0023,0.0005,100.0,518.67,642.14,1577.10,1399.58,14.62,21.61,554.19,2387.99,9062.69,1.30,47.25,522.25,2387.96,8150.69,8.3797,0.03,392,2388,100.00,38.99,23.4374,0
5,55,-0.0004,-0.0005,100.0,518.67,641.98,1586.80,1394.57,14.62,21.61,555.17,2387.96,9061.38,1.30,47.11,522.39,2387.96,8147.61,8.4043,0.03,391,2388,100.00,39.10,23.4353,0
5,56,-0.0016,0.0003,100.0,518.67,642.12,1581.49,1397.74,14.62,21.61,554.59,2387.98,9069.99,1.30,47.20,522.70,2387.92,8148.97,8.3772,0.03,391,2388,100.00,39.05,23.4661,0
5,57,-0.0002,0.0001,100.0,518.67,641.95,1578.24,1394.93,14.62,21.61,554.47,2388.01,9066.62,1.30,47.18,522.61,2387.96,8145.61,8.4152,0.03,393,2388,100.00,39.10,23.4580,0
5,58,-0.0008,0.0004,100.0,518.67,642.61,1581.90,1399.90,14.62,21.61,554.31,2388.01,9066.63,1.30,47.18,522.44,2388.00,8151.52,8.4093,0.03,391,2388,100.00,39.01,23.3758,0
5,59,0.0010,0.0005,100.0,518.67,642.05,1589.45,1400.43,14.62,21.60,554.40,2387.96,9066.93,1.30,47.24,522.46,2388.00,8149.30,8.4024,0.03,391,2388,100.00,38.98,23.4878,0
5,60,-0.0008,-0.0005,100.0,518.67,642.00,1582.34,1396.08,14.62,21.61,554.45,2388.06,9058.23,1.30,47.00,522.22,2388.04,8149.18,8.4251,0.03,393,2388,100.00,39.29,23.3856,0
5,61,-0.0024,0.0001,100.0,518.67,642.36,1586.95,1396.92,14.62,21.61,554.64,2388.01,9074.25,1.30,47.12,522.82,2388.03,8148.27,8.3844,0.03,391,2388,100.00,38.97,23.3773,0
5,62,0.0025,-0.0001,100.0,518.67,641.94,1581.42,1406.63,14.62,21.61,554.57,2388.01,9065.88,1.30,47.33,522.33,2388.01,8150.99,8.4145,0.03,390,2388,100.00,38.98,23.4888,0
5,63,0.0030,0.0003,100.0,518.67,642.18,1585.76,1392.17,14.62,21.61,554.81,2388.01,9071.42,1.30,47.31,522.15,2387.95,8150.35,8.3846,0.03,392,2388,100.00,38.93,23.4232,0
5,64,0.0001,-0.0002,100.0,518.67,642.40,1586.20,1396.45,14.62,21.61,554.12,2387.98,9065.47,1.30,47.15,522.26,2388.00,8151.37,8.3905,0.03,391,2388,100.00,39.04,23.4054,0
5,65,0.0006,-0.0001,100.0,518.67,641.96,1578.21,1389.19,14.62,21.61,554.64,2388.02,9071.71,1.30,47.02,522.18,2387.95,8152.49,8.4485,0.03,392,2388,100.00,39.12,23.5078,0
5,66,0.0050,0.0004,100.0,518.67,642.16,1582.39,1402.35,14.62,21.61,554.21,2387.98,9069.46,1.30,47.00,522.25,2388.00,8151.26,8.3881,0.03,391,2388,100.00,38.92,23.3782,0
5,67,0.0005,-0.0004,100.0,518.67,641.67,1582.01,1396.82,14.62,21.61,555.49,2388.02,9074.04,1.30,47.11,522.57,2387.94,8151.21,8.4105,0.03,391,2388,100.00,38.91,23.3088,0
5,68,-0.0018,0.0001,100.0,518.67,642.00,1579.94,1395.59,14.62,21.60,554.06,2388.05,9069.60,1.30,47.27,522.92,2387.99,8146.84,8.4250,0.03,393,2388,100.00,39.06,23.3948,0
5,69,-0.0017,-0.0002,100.0,518.67,641.90,1589.43,1390.32,14.62,21.61,554.63,2388.04,9069.58,1.30,47.10,522.89,2388.02,8152.11,8.4083,0.03,391,2388,100.00,38.93,23.4140,0
5,70,0.0009,-0.0004,100.0,518.67,641.86,1583.30,1389.87,14.62,21.61,554.51,2387.97,9071.62,1.30,47.10,522.38,2387.99,8146.12,8.3582,0.03,390,2388,100.00,39.05,23.3696,0
5,71,0.0011,0.0004,100.0,518.67,642.35,1581.52,1401.70,14.62,21.60,554.13,2388.01,9068.96,1.30,47.26,521.97,2388.03,8155.12,8.3996,0.03,393,2388,100.00,39.21,23.3416,0
5,72,0.0036,-0.0003,100.0,518.67,641.76,1580.74,1399.84,14.62,21.61,554.47,2388.04,9073.58,1.30,47.06,522.41,2388.03,8151.47,8.4018,0.03,391,2388,100.00,39.08,23.4505,0
5,73,-0.0012,-0.0002,100.0,518.67,642.28,1586.66,1396.49,14.62,21.61,554.24,2388.01,9067.91,1.30,47.45,522.42,2387.95,8153.71,8.4145,0.03,390,2388,100.00,38.97,23.5003,0
5,74,-0.0050,-0.0002,100.0,518.67,642.05,1576.18,1403.57,14.62,21.61,553.43,2388.01,9074.26,1.30,47.22,523.04,2387.98,8149.65,8.3815,0.03,393,2388,100.00,39.00,23.4514,0
5,75,0.0011,-0.0004,100.0,518.67,642.34,1576.87,1395.05,14.62,21.61,554.16,2388.03,9072.57,1.30,47.08,522.12,2387.97,8150.97,8.4485,0.03,390,2388,100.00,38.80,23.3528,0
5,76,0.0014,0.0005,100.0,518.67,642.29,1585.43,1402.80,14.62,21.61,554.33,2388.05,9061.47,1.30,47.46,522.81,2387.94,8154.44,8.3913,0.03,392,2388,100.00,38.86,23.4149,0
5,77,-0.0016,-0.0001,100.0,518.67,642.99,1582.03,1400.14,14.62,21.61,554.69,2388.02,9069.50,1.30,47.43,522.21,2387.99,8144.93,8.3842,0.03,391,2388,100.00,38.95,23.4504,0
5,78,0.0011,-0.0005,100.0,518.67,642.15,1593.61,1407.48,14.62,21.61,554.27,2387.97,9064.12,1.30,47.16,521.77,2387.99,8151.45,8.3796,0.03,390,2388,100.00,39.02,23.3962,0
5,79,-0.0004,-0.0001,100.0,518.67,642.16,1583.08,1401.35,14.62,21.61,554.27,2388.02,9066.15,1.30,47.20,522.78,2387.99,8159.16,8.4122,0.03,392,2388,100.00,39.10,23.4195,0
5,80,-0.0032,0.0003,100.0,518.67,642.18,1582.73,1396.24,14.62,21.61,554.33,2388.01,9067.12,1.30,47.34,522.68,2387.95,8152.08,8.4220,0.03,391,2388,100.00,39.08,23.4154,0
5,81,0.0009,-0.0005,100.0,518.67,642.38,1592.17,1400.48,14.62,21.61,554.47,2388.02,9073.63,1.30,47.26,522.34,2387.98,8148.93,8.4031,0.03,392,2388,100.00,39.08,23.4464,0
5,82,-0.0001,-0.0001,100.0,518.67,642.50,1584.27,1400.08,14.62,21.61,555.48,2387.98,9063.76,1.30,47.19,522.64,2388.04,8153.87,8.4127,0.03,392,2388,100.00,38.86,23.3330,0
5,83,0.0018,-0.0003,100.0,518.67,642.19,1588.18,1395.20,14.62,21.61,554.30,2388.04,9068.21,1.30,47.29,522.79,2387.99,8150.81,8.3695,0.03,392,2388,100.00,38.91,23.4349,0
5,84,-0.0018,0.0001,100.0,518.67,642.59,1587.38,1396.86,14.62,21.61,554.86,2388.02,9066.30,1.30,47.20,522.10,2388.01,8151.33,8.4186,0.03,392,2388,100.00,39.02,23.4100,0
5,85,0.0015,-0.0003,100.0,518.67,642.42,1582.86,1403.16,14.62,21.61,554.41,2388.00,9079.41,1.30,47.24,522.75,2387.94,8148.50,8.4250,0.03,394,2388,100.00,38.83,23.3590,0
5,86,0.0017,-0.0002,100.0,518.67,642.21,1585.24,1402.72,14.62,21.60,554.86,2388.01,9074.78,1.30,47.29,522.21,2388.00,8148.28,8.4018,0.03,393,2388,100.00,38.97,23.3620,0
5,87,-0.0001,-0.0005,100.0,518.67,642.39,1588.63,1399.65,14.62,21.60,554.98,2387.99,9064.05,1.30,47.20,522.54,2387.96,8157.70,8.4232,0.03,391,2388,100.00,39.01,23.4197,0
5,88,0.0014,-0.0005,100.0,518.67,642.38,1588.61,1400.56,14.62,21.61,554.18,2388.02,9065.71,1.30,47.09,522.95,2388.00,8149.73,8.3992,0.03,393,2388,100.00,38.97,23.3229,0
5,89,-0.0028,0.0003,100.0,518.67,642.54,1580.00,1399.09,14.62,21.61,554.30,2387.93,9063.81,1.30,47.18,522.33,2388.01,8152.02,8.3848,0.03,393,2388,100.00,38.90,23.3537,0
5,90,0.0025,0.0001,100.0,518.67,641.75,1587.26,1398.29,14.62,21.61,554.88,2387.98,9074.24,1.30,47.18,522.32,2387.98,8151.57,8.4278,0.03,392,2388,100.00,39.17,23.4179,0
5,91,-0.0052,-0.0001,100.0,518.67,642.40,1584.88,1397.86,14.62,21.61,554.37,2388.00,9066.54,1.30,47.30,522.69,2387.98,8151.87,8.4312,0.03,391,2388,100.00,38.99,23.4760,0
5,92,-0.0015,-0.0002,100.0,518.67,641.96,1584.87,1397.48,14.62,21.61,554.48,2387.99,9073.50,1.30,47.19,522.91,2388.02,8155.93,8.3722,0.03,392,2388,100.00,39.19,23.3706,0
5,93,-0.0028,0.0001,100.0,518.67,642.14,1586.11,1407.84,14.62,21.61,554.78,2387.97,9067.04,1.30,47.23,522.39,2387.99,8147.16,8.3897,0.03,391,2388,100.00,39.08,23.3175,0
5,94,0.0021,-0.0003,100.0,518.67,642.44,1589.66,1402.46,14.62,21.61,554.69,2388.04,9071.30,1.30,47.26,522.37,2388.00,8148.07,8.4148,0.03,393,2388,100.00,39.06,23.4094,0
5,95,0.0002,0.0001,100.0,518.67,642.27,1580.93,1394.89,14.62,21.61,554.31,2387.97,9069.86,1.30,47.35,522.12,2388.04,8151.57,8.3960,0.03,391,2388,100.00,39.07,23.3527,0
5,96,0.0004,-0.0001,100.0,518.67,642.62,1580.17,1403.38,14.62,21.61,554.06,2388.03,9071.89,1.30,47.17,522.42,2387.99,8147.04,8.4102,0.03,391,2388,100.00,38.91,23.3657,0
5,97,-0.0029,0.0004,100.0,518.67,641.94,1580.56,1403.69,14.62,21.61,554.62,2388.02,9078.81,1.30,47.14,522.36,2388.00,8149.62,8.4089,0.03,393,2388,100.00,39.13,23.5044,0
5,98,0.0028,-0.0002,100.0,518.67,641.62,1581.93,1395.22,14.62,21.61,554.37,2388.02,9063.10,1.30,47.20,522.18,2388.01,8155.02,8.4027,0.03,392,2388,100.00,39.03,23.4596,0
5,99,-0.0012,-0.0002,100.0,518.67,642.17,1591.08,1391.43,14.62,21.61,554.22,2387.95,9078.41,1.30,47.18,522.54,2388.00,8150.57,8.4152,0.03,391,2388,100.00,39.01,23.4228,0
5,100,-0.0027,-0.0003,100.0,518.67,641.92,1585.75,1397.44,14.62,21.60,553.54,2387.94,9071.49,1.30,47.17,522.76,2388.00,8154.36,8.4161,0.03,392,2388,100.00,38.97,23.3163,0
5,101,0.0004,-0.0002,100.0,518.67,642.70,1579.62,1397.41,14.62,21.61,553.76,2387.99,9076.44,1.30,47.42,522.09,2388.05,8149.76,8.4371,0.03,393,2388,100.00,39.19,23.3793,0
5,102,0.0027,-0.0002,100.0,518.67,642.63,1579.47,1393.14,14.62,21.61,554.64,2388.02,9072.16,1.30,47.25,521.98,2388.01,8148.20,8.3718,0.03,391,2388,100.00,38.92,23.3448,0
5,103,0.0027,-0.0003,100.0,518.67,641.39,1585.05,1397.75,14.62,21.61,553.78,2388.03,9072.66,1.30,47.18,522.33,2388.02,8160.43,8.4155,0.03,393,2388,100.00,38.97,23.3841,0
5,104,-0.0001,-0.0002,100.0,518.67,642.13,1588.35,1405.50,14.62,21.61,553.94,2388.04,9073.26,1.30,47.32,522.53,2387.96,8152.78,8.4004,0.03,391,2388,100.00,38.86,23.4793,0
5,105,0.0034,-0.0001,100.0,518.67,642.52,1582.74,1399.72,14.62,21.61,554.30,2387.97,9071.75,1.30,47.32,522.66,2388.03,8155.55,8.4357,0.03,391,2388,100.00,38.98,23.3791,0
5,106,0.0022,-0.0000,100.0,518.67,642.42,1585.81,1399.66,14.62,21.61,554.65,2387.97,9072.50,1.30,47.33,521.77,2387.98,8151.48,8.4020,0.03,390,2388,100.00,38.98,23.4664,0
5,107,-0.0009,0.0002,100.0,518.67,642.12,1580.22,1403.27,14.62,21.61,554.18,2388.01,9075.77,1.30,47.03,521.47,2388.03,8149.95,8.4003,0.03,390,2388,100.00,38.92,23.3522,0
5,108,-0.0004,0.0002,100.0,518.67,642.61,1592.57,1406.74,14.62,21.61,554.05,2388.01,9077.89,1.30,47.16,522.49,2388.01,8148.33,8.4056,0.03,392,2388,100.00,39.15,23.3899,0
5,109,0.0012,0.0002,100.0,518.67,642.03,1581.03,1391.38,14.62,21.61,554.31,2388.03,9071.55,1.30,47.35,521.91,2387.99,8148.45,8.3903,0.03,392,2388,100.00,38.93,23.3034,0
5,110,0.0030,-0.0005,100.0,518.67,641.57,1580.40,1400.61,14.62,21.61,554.33,2388.01,9068.93,1.30,47.11,522.08,2387.96,8150.05,8.4118,0.03,392,2388,100.00,39.03,23.4280,0
5,111,0.0008,-0.0001,100.0,518.67,642.12,1588.25,1399.03,14.62,21.61,553.91,2387.97,9067.07,1.30,47.31,521.67,2387.96,8158.69,8.3775,0.03,393,2388,100.00,39.06,23.3769,0
5,112,0.0035,0.0000,100.0,518.67,642.18,1578.36,1398.63,14.62,21.61,553.60,2387.98,9077.06,1.30,47.22,522.31,2388.02,8150.06,8.4042,0.03,392,2388,100.00,38.97,23.4720,0
5,113,-0.0047,-0.0005,100.0,518.67,642.47,1581.80,1397.04,14.62,21.61,554.59,2387.99,9070.64,1.30,47.33,522.01,2387.97,8155.45,8.4125,0.03,392,2388,100.00,38.97,23.4274,0
5,114,0.0023,-0.0004,100.0,518.67,642.12,1586.53,1399.95,14.62,21.61,554.20,2387.98,9074.92,1.30,47.42,522.84,2387.98,8148.49,8.4299,0.03,391,2388,100.00,38.97,23.4386,0
5,115,-0.0003,0.0000,100.0,518.67,642.77,1582.08,1402.61,14.62,21.61,555.09,2388.02,9072.51,1.30,47.24,522.32,2388.01,8151.54,8.3732,0.03,390,2388,100.00,39.02,23.5323,0
5,116,0.0029,-0.0003,100.0,518.67,641.54,1578.30,1397.36,14.62,21.61,554.95,2388.01,9067.42,1.30,47.24,522.38,2388.01,8148.67,8.4089,0.03,392,2388,100.00,38.95,23.4573,0
5,117,0.0002,0.0001,100.0,518.67,642.57,1585.30,1406.58,14.62,21.61,554.40,2388.05,9076.87,1.30,47.23,521.54,2388.01,8151.23,8.3931,0.03,391,2388,100.00,39.19,23.3632,0
5,118,-0.0023,0.0004,100.0,518.67,642.04,1589.99,1394.96,14.62,21.61,554.57,2388.00,9077.80,1.30,47.36,522.24,2388.02,8149.68,8.4122,0.03,391,2388,100.00,39.10,23.3690,0
5,119,0.0028,-0.0002,100.0,518.67,642.25,1585.03,1391.47,14.62,21.61,554.50,2388.04,9068.59,1.30,47.35,522.22,2387.99,8154.15,8.4193,0.03,392,2388,100.00,38.84,23.3717,0
5,120,0.0003,-0.0002,100.0,518.67,641.96,1587.16,1405.61,14.62,21.61,554.14,2388.00,9078.96,1.30,47.33,521.61,2388.01,8157.10,8.4223,0.03,391,2388,100.00,38.97,23.3627,0
5,121,0.0007,-0.0004,100.0,518.67,642.57,1584.87,1402.45,14.62,21.61,554.38,2388.05,9069.61,1.30,47.31,522.52,2388.04,8150.71,8.4385,0.03,393,2388,100.00,39.01,23.4894,0
5,122,0.0015,0.0003,100.0,518.67,641.78,1580.36,1396.67,14.62,21.61,554.41,2387.98,9062.80,1.30,47.26,522.73,2388.02,8151.99,8.4298,0.03,391,2388,100.00,38.97,23.2826,0
5,123,0.0015,-0.0004,100.0,518.67,641.65,1588.78,1401.27,14.62,21.61,554.09,2387.99,9076.71,1.30,47.19,522.02,2388.01,8156.92,8.3626,0.03,389,2388,100.00,38.90,23.3777,0
5,124,0.0045,0.0003,100.0,518.67,642.63,1589.31,1397.74,14.62,21.61,554.24,2387.99,9078.22,1.30,47.37,522.08,2388.00,8151.19,8.4326,0.03,392,2388,100.00,38.81,23.3583,0
5,125,-0.0017,0.0001,100.0,518.67,641.73,1578.00,1406.98,14.62,21.61,554.33,2388.01,9074.98,1.30,47.30,522.24,2388.00,8149.66,8.3917,0.03,391,2388,100.00,38.97,23.3550,0
5,126,-0.0009,-0.0001,100.0,518.67,641.86,1582.79,1410.79,14.62,21.61,553.99,2388.02,9077.51,1.30,47.17,522.12,2388.01,8151.84,8.4112,0.03,392,2388,100.00,39.07,23.4284,0
5,127,-0.0006,-0.0000,100.0,518.67,642.43,1583.60,1408.51,14.62,21.61,554.60,2388.01,9073.53,1.30,47.33,522.54,2387.97,8152.34,8.3721,0.03,393,2388,100.00,38.90,23.4354,0
5,128,-0.0050,0.0002,100.0,518.67,642.35,1589.76,1404.39,14.62,21.61,553.89,2388.05,9074.18,1.30,47.41,521.77,2388.04,8151.24,8.3979,0.03,394,2388,100.00,38.86,23.3150,0
5,129,0.0023,-0.0003,100.0,518.67,642.68,1588.84,1397.11,14.62,21.61,554.65,2387.97,9069.92,1.30,47.19,522.49,2388.02,8159.84,8.3929,0.03,391,2388,100.00,39.06,23.3206,0
5,130,0.0021,0.0001,100.0,518.67,643.07,1586.07,1408.21,14.62,21.61,553.76,2388.04,9073.87,1.30,47.27,522.11,2388.01,8154.97,8.4067,0.03,392,2388,100.00,38.96,23.3630,0
5,131,0.0001,-0.0002,100.0,518.67,642.21,1586.16,1397.93,14.62,21.61,554.12,2387.99,9078.24,1.30,47.38,522.60,2387.97,8154.99,8.4124,0.03,393,2388,100.00,38.85,23.2558,0
5,132,0.0021,-0.0002,100.0,518.67,642.43,1591.74,1399.12,14.62,21.61,554.63,2388.02,9067.58,1.30,47.26,522.04,2387.98,8156.38,8.4106,0.03,391,2388,100.00,38.97,23.2871,0
5,133,-0.0037,-0.0003,100.0,518.67,642.28,1589.63,1404.86,14.62,21.61,553.91,2387.97,9070.01,1.30,47.30,521.62,2387.96,8151.26,8.4125,0.03,392,2388,100.00,38.90,23.2596,0
5,134,-0.0029,-0.0003,100.0,518.67,641.32,1585.83,1399.74,14.62,21.61,554.34,2388.01,9065.89,1.30,47.38,521.86,2387.98,8153.79,8.4053,0.03,391,2388,100.00,39.09,23.4019,0
5,135,0.0007,0.0001,100.0,518.67,641.98,1587.28,1402.53,14.62,21.61,554.09,2388.04,9069.11,1.30,47.23,522.34,2388.02,8154.79,8.4215,0.03,391,2388,100.00,39.01,23.4529,0
5,136,-0.0021,-0.0002,100.0,518.67,641.52,1578.20,1402.29,14.62,21.61,554.81,2388.00,9072.70,1.30,47.20,521.98,2388.03,8153.25,8.4259,0.03,391,2388,100.00,39.10,23.3288,0
5,137,-0.0024,-0.0002,100.0,518.67,642.24,1584.09,1401.10,14.62,21.61,554.89,2388.07,9081.28,1.30,47.40,522.14,2387.97,8161.82,8.4328,0.03,392,2388,100.00,38.92,23.3137,0
5,138,-0.0025,0.0003,100.0,518.67,641.67,1583.46,1399.78,14.62,21.61,554.45,2388.04,9069.11,1.30,47.18,521.86,2388.03,8153.44,8.3749,0.03,392,2388,100.00,39.00,23.4072,0
5,139,-0.0009,0.0003,100.0,518.67,642.33,1584.72,1401.56,14.62,21.61,555.09,2388.00,9082.51,1.30,47.27,522.20,2388.07,8153.89,8.4223,0.03,392,2388,100.00,38.92,23.3578,0
5,140,0.0030,0.0000,100.0,518.67,642.83,1585.38,1401.41,14.62,21.61,553.73,2388.00,9075.25,1.30,47.21,522.32,2388.03,8154.65,8.4191,0.03,394,2388,100.00,38.87,23.2958,0
5,141,0.0013,0.0004,100.0,518.67,641.74,1588.78,1399.09,14.62,21.61,554.44,2388.01,9070.37,1.30,47.33,521.88,2388.02,8151.24,8.4425,0.03,394,2388,100.00,38.69,23.4524,0
5,142,-0.0006,0.0004,100.0,518.67,642.36,1585.52,1402.08,14.62,21.61,554.61,2388.00,9076.68,1.30,47.20,522.07,2388.03,8153.84,8.4021,0.03,392,2388,100.00,38.90,23.3333,0
5,143,0.0004,-0.0003,100.0,518.67,642.40,1587.63,1397.69,14.62,21.61,554.91,2387.94,9075.83,1.30,47.28,522.06,2388.06,8153.38,8.3784,0.03,392,2388,100.00,38.92,23.4932,0
5,144,0.0006,0.0001,100.0,518.67,642.35,1580.32,1398.33,14.62,21.61,554.21,2388.04,9084.63,1.30,47.32,522.06,2387.93,8155.64,8.3952,0.03,392,2388,100.00,38.85,23.3937,0
5,145,0.0015,-0.0003,100.0,518.67,642.31,1592.74,1402.00,14.62,21.61,554.58,2388.02,9075.61,1.30,47.32,522.15,2388.01,8154.49,8.4079,0.03,391,2388,100.00,38.77,23.3737,0
5,146,0.0009,0.0001,100.0,518.67,642.77,1593.16,1407.30,14.62,21.61,553.90,2388.04,9076.16,1.30,47.24,521.91,2388.00,8155.61,8.3960,0.03,393,2388,100.00,38.95,23.2991,0
5,147,0.0022,-0.0004,100.0,518.67,642.01,1591.29,1400.00,14.62,21.61,553.86,2388.00,9073.84,1.30,47.33,522.35,2387.96,8155.31,8.3754,0.03,389,2388,100.00,38.97,23.3927,0
5,148,-0.0020,-0.0001,100.0,518.67,642.24,1583.74,1397.13,14.62,21.61,554.64,2388.01,9072.42,1.30,47.35,522.37,2388.02,8158.97,8.4175,0.03,390,2388,100.00,38.97,23.4523,0
5,149,-0.0008,-0.0002,100.0,518.67,642.53,1585.65,1401.78,14.62,21.61,553.95,2388.01,9075.63,1.30,47.12,521.78,2388.03,8158.85,8.4133,0.03,392,2388,100.00,38.95,23.3417,0
5,150,0.0004,0.0001,100.0,518.67,641.86,1583.10,1410.38,14.62,21.61,553.81,2388.01,9082.24,1.30,47.44,522.02,2388.05,8154.12,8.4127,0.03,392,2388,100.00,38.88,23.3477,0
5,151,0.0010,-0.0000,100.0,518.67,642.03,1588.20,1406.30,14.62,21.61,554.40,2388.03,9070.81,1.30,47.28,521.81,2388.01,8154.79,8.4232,0.03,393,2388,100.00,38.95,23.3254,0
5,152,0.0002,-0.0003,100.0,518.67,641.87,1583.85,1395.92,14.62,21.61,553.55,2388.05,9085.33,1.30,47.36,522.37,2388.02,8158.80,8.4163,0.03,392,2388,100.00,38.68,23.3302,0
5,153,0.0019,0.0002,100.0,518.67,642.62,1589.26,1406.59,14.62,21.61,554.39,2387.99,9073.55,1.30,47.44,522.07,2388.03,8155.84,8.4250,0.03,391,2388,100.00,38.85,23.3812,0
5,154,-0.0019,-0.0001,100.0,518.67,642.24,1581.11,1394.88,14.62,21.61,554.47,2387.99,9072.68,1.30,47.44,521.91,2388.02,8152.63,8.4069,0.03,394,2388,100.00,39.13,23.4176,0
5,155,0.0005,-0.0002,100.0,518.67,642.32,1584.17,1399.99,14.62,21.61,554.56,2388.01,9079.84,1.30,47.32,521.83,2387.99,8155.60,8.4703,0.03,393,2388,100.00,38.76,23.3817,0
5,156,-0.0012,-0.0003,100.0,518.67,642.24,1590.06,1401.26,14.62,21.61,553.05,2388.05,9077.82,1.30,47.37,522.19,2388.03,8155.77,8.4005,0.03,393,2388,100.00,38.99,23.2654,0
5,157,0.0006,0.0001,100.0,518.67,642.13,1589.32,1404.11,14.62,21.61,554.02,2388.02,9076.39,1.30,47.44,521.76,2388.00,8159.66,8.4120,0.03,393,2388,100.00,39.05,23.3554,0
5,158,-0.0001,-0.0005,100.0,518.67,641.88,1592.30,1400.20,14.62,21.61,553.82,2388.06,9078.00,1.30,47.23,521.60,2388.00,8162.37,8.4106,0.03,393,2388,100.00,38.96,23.2331,0
5,159,-0.0007,-0.0001,100.0,518.67,642.42,1585.25,1410.83,14.62,21.61,553.99,2387.99,9079.84,1.30,47.45,521.64,2388.04,8149.84,8.3972,0.03,392,2388,100.00,39.09,23.3098,0
5,160,0.0022,0.0004,100.0,518.67,642.28,1589.77,1407.02,14.62,21.61,553.84,2388.02,9082.33,1.30,47.11,521.65,2388.01,8156.50,8.4285,0.03,394,2388,100.00,38.70,23.3987,0
5,161,0.0019,-0.0005,100.0,518.67,642.04,1587.84,1408.28,14.62,21.61,553.85,2387.97,9076.65,1.30,47.47,522.19,2388.04,8154.94,8.4065,0.03,392,2388,100.00,38.94,23.3001,0
5,162,-0.0017,0.0004,100.0,518.67,642.07,1586.84,1401.45,14.62,21.61,554.61,2388.05,9078.05,1.30,47.29,522.25,2388.00,8160.48,8.4047,0.03,392,2388,100.00,38.90,23.3782,0
5,163,-0.0010,0.0004,100.0,518.67,642.63,1594.42,1403.54,14.62,21.61,553.72,2388.03,9072.23,1.30,47.49,521.72,2388.00,8164.66,8.4168,0.03,392,2388,100.00,38.94,23.2216,0
5,164,-0.0019,-0.0001,100.0,518.67,642.56,1591.76,1397.82,14.62,21.61,554.50,2388.05,9081.97,1.30,47.55,521.95,2388.06,8154.55,8.4310,0.03,392,2388,100.00,38.90,23.3994,0
5,165,0.0007,0.0003,100.0,518.67,642.53,1592.10,1405.58,14.62,21.61,553.89,2388.10,9086.90,1.30,47.38,522.03,2388.04,8158.97,8.3896,0.03,392,2388,100.00,38.99,23.2691,0
5,166,-0.0021,-0.0004,100.0,518.67,642.70,1587.64,1398.78,14.62,21.61,554.41,2388.05,9079.54,1.30,47.41,522.02,2388.03,8160.35,8.4194,0.03,392,2388,100.00,38.94,23.3141,0
5,167,-0.0004,0.0003,100.0,518.67,642.54,1585.36,1398.88,14.62,21.61,554.44,2388.02,9076.45,1.30,47.30,522.33,2388.01,8157.53,8.4001,0.03,393,2388,100.00,38.97,23.3531,0
5,168,-0.0004,-0.0004,100.0,518.67,642.22,1584.33,1406.51,14.62,21.61,553.71,2388.04,9085.10,1.30,47.22,521.54,2388.05,8153.73,8.4284,0.03,395,2388,100.00,39.02,23.3666,0
5,169,-0.0030,0.0001,100.0,518.67,642.61,1584.53,1404.83,14.62,21.61,553.94,2388.01,9087.43,1.30,47.51,521.47,2387.99,8158.85,8.4577,0.03,393,2388,100.00,38.89,23.3704,0
5,170,0.0009,-0.0004,100.0,518.67,642.80,1590.51,1406.09,14.62,21.61,553.83,2388.06,9088.19,1.30,47.57,521.96,2388.01,8163.73,8.3779,0.03,392,2388,100.00,39.03,23.4814,0
5,171,-0.0032,0.0003,100.0,518.67,642.41,1585.41,1405.30,14.62,21.61,553.62,2387.99,9079.76,1.30,47.53,521.62,2388.07,8156.60,8.4307,0.03,391,2388,100.00,38.85,23.3103,0
5,172,0.0019,0.0001,100.0,518.67,642.05,1581.11,1409.15,14.62,21.61,554.47,2388.03,9079.47,1.30,47.48,521.97,2388.00,8159.87,8.4525,0.03,393,2388,100.00,38.98,23.2871,0
5,173,0.0055,0.0000,100.0,518.67,642.61,1578.99,1399.72,14.62,21.61,554.43,2388.02,9077.68,1.30,47.38,522.11,2388.01,8164.74,8.4031,0.03,394,2388,100.00,38.81,23.3066,0
5,174,0.0010,0.0000,100.0,518.67,642.28,1585.00,1405.40,14.62,21.61,553.46,2388.04,9080.43,1.30,47.37,521.69,2387.98,8155.50,8.3928,0.03,391,2388,100.00,38.91,23.4187,0
5,175,-0.0002,0.0004,100.0,518.67,642.07,1591.64,1407.55,14.62,21.61,553.65,2388.06,9078.61,1.30,47.45,521.74,2388.02,8156.40,8.4409,0.03,391,2388,100.00,38.73,23.2630,0
