"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
1,143,0.0038,-0.0000,100.0,518.67,642.30,1585.18,1404.81,14.62,21.61,553.23,2388.06,9090.62,1.30,47.55,522.24,2388.06,8157.55,8.4143,0.03,394,2388,100.00,38.85,23.3213
1,144,-0.0025,-0.0000,100.0,518.67,642.68,1592.02,1404.68,14.62,21.61,552.84,2387.99,9078.96,1.30,47.52,521.29,2388.06,8162.52,8.4318,0.03,393,2388,100.00,38.80,23.2451
1,145,-0.0008,-0.0003,100.0,518.67,642.00,1589.36,1400.28,14.62,21.61,553.73,2388.03,9085.78,1.30,47.41,522.06,2388.06,8157.92,8.4307,0.03,393,2388,100.00,38.94,23.3321
1,146,-0.0010,-0.0004,100.0,518.67,642.23,1589.52,1409.41,14.62,21.61,553.00,2388.04,9078.98,1.30,47.50,521.84,2388.00,8162.49,8.4607,0.03,395,2388,100.00,38.80,23.2995
1,147,-0.0011,0.0004,100.0,518.67,642.52,1588.59,1401.45,14.62,21.61,553.55,2388.01,9080.83,1.30,47.49,521.97,2387.99,8159.17,8.4226,0.03,392,2388,100.00,38.62,23.2412
1,148,-0.0017,0.0005,100.0,518.67,642.88,1592.37,1411.26,14.62,21.61,553.41,2388.02,9083.40,1.30,47.44,521.30,2388.07,8161.21,8.4307,0.03,393,2388,100.00,38.72,23.2743
1,149,0.0029,0.0001,100.0,518.67,642.91,1585.55,1404.45,14.62,21.61,553.84,2388.04,9084.56,1.30,47.48,521.22,2388.04,8166.64,8.4352,0.03,392,2388,100.00,38.87,23.4258
1,150,-0.0019,0.0004,100.0,518.67,643.08,1586.52,1409.17,14.62,21.61,554.09,2388.09,9084.21,1.30,47.49,522.00,2388.01,8169.29,8.4171,0.03,392,2388,100.00,38.86,23.2204
1,151,-0.0023,-0.0002,100.0,518.67,642.70,1596.03,1410.29,14.62,21.61,552.72,2388.06,9089.33,1.30,47.55,521.77,2388.07,8168.94,8.4517,0.03,393,2388,100.00,38.86,23.3973
1,152,0.0031,0.0004,100.0,518.67,643.17,1594.04,1415.08,14.62,21.61,553.84,2388.08,9085.55,1.30,47.69,521.51,2388.09,8163.12,8.4334,0.03,393,2388,100.00,38.72,23.3069
1,153,-0.0005,-0.0000,100.0,518.67,642.37,1590.98,1412.14,14.62,21.61,553.79,2388.04,9081.42,1.30,47.55,521.16,2388.00,8164.27,8.4633,0.03,393,2388,100.00,38.91,23.2666
1,154,0.0004,0.0001,100.0,518.67,642.76,1587.99,1409.29,14.62,21.61,553.45,2388.04,9093.67,1.30,47.39,521.59,2388.07,8164.53,8.4343,0.03,392,2388,100.00,38.65,23.2990
1,155,-0.0023,0.0002,100.0,518.67,643.29,1586.45,1405.68,14.62,21.61,554.09,2388.08,9094.93,1.30,47.65,521.51,2388.05,8166.10,8.4777,0.03,392,2388,100.00,38.90,23.3241
1,156,0.0018,-0.0004,100.0,518.67,642.13,1588.48,1412.55,14.62,21.61,553.19,2388.03,9087.05,1.30,47.58,521.91,2388.04,8170.59,8.4633,0.03,392,2388,100.00,38.72,23.3207
1,157,0.0028,0.0001,100.0,518.67,642.65,1597.29,1413.05,14.62,21.61,553.20,2388.04,9097.58,1.30,47.47,521.88,2388.06,8166.53,8.4455,0.03,393,2388,100.00,38.91,23.2724
1,158,0.0009,0.0001,100.0,518.67,642.64,1597.10,1409.57,14.62,21.61,553.05,2388.09,9086.49,1.30,47.58,521.13,2388.01,8170.80,8.4466,0.03,394,2388,100.00,38.68,23.3555
1,159,-0.0016,0.0000,100.0,518.67,642.96,1589.46,1412.80,14.62,21.61,553.18,2388.11,9088.00,1.30,47.53,521.69,2388.04,8159.62,8.4181,0.03,393,2388,100.00,38.72,23.2876
1,160,0.0003,0.0006,100.0,518.67,642.76,1588.14,1418.25,14.62,21.61,553.60,2388.07,9094.77,1.30,47.52,521.68,2388.02,8169.97,8.4247,0.03,393,2388,100.00,38.75,23.3019
1,161,0.0052,0.0002,100.0,518.67,642.86,1591.48,1405.88,14.62,21.61,553.60,2388.03,9093.84,1.30,47.58,521.32,2388.03,8167.39,8.4641,0.03,393,2388,100.00,38.86,23.3014
1,162,-0.0016,-0.0003,100.0,518.67,643.11,1596.46,1409.77,14.62,21.61,553.26,2388.05,9094.88,1.30,47.45,522.30,2388.01,8166.65,8.4259,0.03,392,2388,100.00,38.80,23.2154
1,163,-0.0017,0.0006,100.0,518.67,642.85,1593.35,1418.07,14.62,21.61,553.95,2388.07,9095.34,1.30,47.53,521.82,2388.06,8173.16,8.4825,0.03,395,2388,100.00,38.70,23.3032
1,164,0.0010,-0.0001,100.0,518.67,642.39,1583.13,1413.03,14.62,21.61,552.88,2388.07,9093.49,1.30,47.39,521.37,2388.03,8169.97,8.4149,0.03,393,2388,100.00,38.95,23.2808
1,165,0.0009,-0.0001,100.0,518.67,642.90,1599.17,1412.54,14.62,21.61,553.49,2388.06,9094.72,1.30,47.55,521.52,2388.03,8171.98,8.4319,0.03,394,2388,100.00,38.70,23.2948
1,1,0.0007,-0.0004,100.0,518.67,642.23,1586.90,1395.19,14.62,21.61,554.57,2388.00,9074.23,1.30,47.13,521.90,2388.04,8149.13,8.4134,0.03,393,2388,100.00,39.04,23.3448
1,2,-0.0041,-0.0004,100.0,518.67,642.62,1576.40,1402.74,14.62,21.61,554.63,2388.04,9059.61,1.30,47.33,522.25,2387.94,8140.42,8.3985,0.03,392,2388,100.00,39.06,23.3568
1,3,0.0030,-0.0002,100.0,518.67,642.13,1579.88,1403.75,14.62,21.60,555.12,2388.00,9065.54,1.30,47.01,522.41,2387.96,8141.15,8.3775,0.03,391,2388,100.00,39.08,23.4489
1,4,-0.0048,0.0004,100.0,518.67,641.94,1585.59,1399.06,14.62,21.61,553.87,2388.05,9066.36,1.30,47.32,522.13,2388.07,8146.09,8.3814,0.03,393,2388,100.00,38.96,23.4565
1,5,-0.0014,0.0003,100.0,518.67,642.33,1582.61,1402.02,14.62,21.61,554.18,2387.99,9065.38,1.30,47.26,522.23,2388.05,8150.46,8.4259,0.03,393,2388,100.00,38.97,23.3242
1,6,0.0000,0.0004,100.0,518.67,642.10,1582.92,1390.88,14.62,21.61,554.41,2388.05,9063.68,1.30,47.08,522.05,2388.06,8148.80,8.3922,0.03,392,2388,100.00,39.00,23.4349
1,7,-0.0004,0.0004,100.0,518.67,642.15,1586.81,1400.13,14.62,21.61,554.46,2388.00,9069.35,1.30,47.35,522.22,2388.00,8142.92,8.4032,0.03,392,2388,100.00,38.99,23.4502
1,8,0.0011,-0.0003,100.0,518.67,642.27,1582.72,1402.36,14.62,21.61,554.11,2387.99,9069.97,1.30,47.18,522.52,2388.02,8146.85,8.4173,0.03,393,2388,100.00,38.97,23.3870
1,9,-0.0016,-0.0001,100.0,518.67,642.19,1586.36,1399.04,14.62,21.61,554.68,2388.04,9068.38,1.30,47.27,522.13,2388.00,8148.79,8.4261,0.03,393,2388,100.00,38.97,23.4000
1,10,-0.0005,-0.0004,100.0,518.67,642.10,1582.58,1392.60,14.62,21.61,554.67,2387.97,9062.35,1.30,47.35,522.59,2387.97,8149.55,8.3824,0.03,391,2388,100.00,38.96,23.4309
1,11,-0.0010,-0.0004,100.0,518.67,641.70,1579.91,1396.98,14.62,21.61,554.56,2387.96,9066.88,1.30,47.11,522.17,2388.01,8148.80,8.4041,0.03,392,2388,100.00,39.01,23.3784
1,12,0.0025,0.0005,100.0,518.67,642.07,1585.34,1397.62,14.62,21.61,554.18,2387.99,9063.12,1.30,47.09,522.06,2388.03,8150.14,8.4072,0.03,392,2388,100.00,39.20,23.3261
1,13,0.0025,0.0005,100.0,518.67,642.06,1574.08,1399.29,14.62,21.61,554.69,2388.02,9066.98,1.30,47.16,522.57,2388.03,8150.27,8.3716,0.03,391,2388,100.00,39.22,23.5042
1,14,0.0019,0.0002,100.0,518.67,642.13,1588.09,1397.03,14.62,21.61,553.81,2387.98,9062.90,1.30,47.34,521.73,2388.03,8146.99,8.3990,0.03,392,2388,100.00,39.00,23.3668
1,15,-0.0010,0.0004,100.0,518.67,641.79,1581.26,1400.05,14.62,21.61,554.18,2388.01,9063.15,1.30,47.12,522.77,2388.04,8147.76,8.4119,0.03,393,2388,100.00,38.99,23.3762
1,16,-0.0010,-0.0003,100.0,518.67,642.15,1587.52,1398.55,14.62,21.61,554.35,2388.03,9073.89,1.30,47.22,522.32,2387.92,8144.25,8.4154,0.03,391,2388,100.00,39.06,23.3766
1,17,-0.0008,-0.0001,100.0,518.67,642.49,1590.23,1398.77,14.62,21.61,553.91,2387.93,9061.88,1.30,47.15,522.22,2388.06,8149.03,8.4229,0.03,393,2388,100.00,38.95,23.3045
1,18,0.0024,0.0004,100.0,518.67,642.46,1589.65,1398.76,14.62,21.61,554.26,2387.96,9067.00,1.30,47.22,521.99,2388.05,8148.86,8.4009,0.03,390,2388,100.00,39.11,23.3997
1,19,0.0011,-0.0000,100.0,518.67,642.30,1582.63,1397.60,14.62,21.61,554.10,2387.95,9060.38,1.30,47.33,522.20,2388.02,8150.30,8.4124,0.03,391,2388,100.00,39.17,23.3950
1,20,-0.0015,0.0001,100.0,518.67,642.28,1586.67,1404.41,14.62,21.61,554.93,2387.97,9067.33,1.30,47.40,522.39,2388.01,8144.85,8.4087,0.03,392,2388,100.00,38.95,23.3442
1,21,0.0035,0.0001,100.0,518.67,642.41,1587.14,1400.71,14.62,21.61,553.88,2388.00,9069.90,1.30,47.38,521.84,2388.03,8147.76,8.4039,0.03,391,2388,100.00,38.92,23.4253
1,22,-0.0031,-0.0002,100.0,518.67,642.20,1581.03,1398.67,14.62,21.61,554.69,2387.97,9063.10,1.30,47.26,521.94,2387.98,8150.71,8.4132,0.03,392,2388,100.00,39.14,23.3711
1,23,-0.0009,-0.0000,100.0,518.67,642.39,1589.86,1394.94,14.62,21.61,554.35,2388.07,9065.30,1.30,47.32,521.95,2387.94,8142.82,8.3811,0.03,391,2388,100.00,39.06,23.5052
1,24,0.0044,0.0003,100.0,518.67,642.02,1588.03,1398.53,14.62,21.61,554.54,2388.00,9064.55,1.30,47.12,522.39,2388.04,8141.81,8.4176,0.03,393,2388,100.00,39.04,23.3740
1,25,-0.0031,-0.0003,100.0,518.67,642.57,1584.97,1403.57,14.62,21.61,555.02,2387.99,9069.51,1.30,47.07,522.05,2388.05,8154.04,8.4065,0.03,392,2388,100.00,39.11,23.3318
1,26,0.0014,-0.0002,100.0,518.67,642.30,1587.59,1396.92,14.62,21.61,554.05,2388.01,9067.61,1.30,47.17,522.07,2387.94,8143.29,8.3739,0.03,392,2388,100.00,39.09,23.3746
1,27,0.0001,-0.0004,100.0,518.67,642.47,1580.86,1402.83,14.62,21.61,554.07,2387.91,9069.70,1.30,47.18,522.28,2387.96,8143.25,8.4333,0.03,391,2388,100.00,39.05,23.3796
1,28,-0.0048,-0.0004,100.0,518.67,641.97,1584.02,1399.70,14.62,21.61,555.81,2388.03,9068.45,1.30,47.27,522.56,2388.01,8147.06,8.4123,0.03,391,2388,100.00,38.95,23.3691
1,29,-0.0003,0.0001,100.0,518.67,642.13,1581.64,1396.24,14.62,21.60,554.50,2388.01,9067.86,1.30,47.18,522.13,2388.01,8152.45,8.4234,0.03,390,2388,100.00,39.09,23.5158
1,30,-0.0002,0.0002,100.0,518.67,642.49,1579.42,1403.77,14.62,21.61,553.96,2388.04,9070.55,1.30,47.15,522.53,2388.03,8150.62,8.3977,0.03,392,2388,100.00,38.77,23.4110
1,31,-0.0009,-0.0000,100.0,518.67,642.68,1591.67,1392.27,14.62,21.61,554.45,2388.08,9058.99,1.30,47.34,522.54,2388.04,8148.48,8.4386,0.03,392,2388,100.00,39.04,23.3121
1,32,0.0024,-0.0004,100.0,518.67,641.88,1584.51,1393.84,14.62,21.61,554.19,2388.03,9070.43,1.30,47.48,522.00,2388.04,8148.96,8.3887,0.03,391,2388,100.00,39.19,23.5198
1,33,0.0016,0.0004,100.0,518.67,641.88,1578.03,1398.63,14.62,21.61,554.47,2388.04,9062.33,1.30,47.28,521.96,2388.02,8146.74,8.3727,0.03,394,2388,100.00,38.94,23.4055
1,34,0.0010,0.0001,100.0,518.67,641.96,1591.52,1395.26,14.62,21.61,554.29,2387.99,9060.28,1.30,47.16,522.52,2388.03,8150.77,8.4357,0.03,392,2388,100.00,38.90,23.3677
1,35,0.0014,0.0005,100.0,518.67,642.38,1578.88,1400.35,14.62,21.61,554.41,2388.04,9068.36,1.30,47.30,522.11,2388.01,8149.98,8.4128,0.03,394,2388,100.00,38.91,23.3101
1,36,0.0003,-0.0003,100.0,518.67,642.20,1583.05,1403.78,14.62,21.61,554.61,2388.00,9069.23,1.30,47.13,522.20,2388.02,8148.98,8.4285,0.03,392,2388,100.00,38.97,23.4196
1,37,0.0016,-0.0003,100.0,518.67,641.84,1583.19,1399.54,14.62,21.61,554.51,2387.99,9072.41,1.30,47.30,521.67,2387.97,8150.58,8.4346,0.03,394,2388,100.00,38.98,23.4197
1,38,0.0005,-0.0003,100.0,518.67,642.52,1583.98,1400.37,14.62,21.61,554.52,2388.01,9062.14,1.30,47.28,522.28,2388.06,8147.37,8.4223,0.03,393,2388,100.00,39.05,23.4460
1,39,-0.0027,-0.0001,100.0,518.67,642.26,1582.15,1393.97,14.62,21.61,553.66,2388.01,9069.30,1.30,47.41,521.99,2388.05,8148.24,8.3944,0.03,392,2388,100.00,39.08,23.3077
1,40,-0.0013,-0.0001,100.0,518.67,642.03,1581.69,1410.35,14.62,21.61,554.38,2387.97,9059.72,1.30,47.26,522.78,2387.97,8151.55,8.4029,0.03,390,2388,100.00,38.90,23.3376
1,41,0.0007,0.0005,100.0,518.67,642.17,1583.77,1407.67,14.62,21.61,554.36,2388.01,9069.20,1.30,47.11,522.13,2388.05,8149.34,8.4343,0.03,392,2388,100.00,39.04,23.3171
1,42,0.0047,0.0002,100.0,518.67,642.26,1595.40,1398.32,14.62,21.61,554.38,2388.04,9067.79,1.30,47.30,521.41,2388.03,8151.02,8.4739,0.03,392,2388,100.00,39.11,23.3418
1,43,0.0005,0.0003,100.0,518.67,642.45,1590.44,1393.57,14.62,21.61,554.19,2388.02,9068.69,1.30,47.34,522.33,2388.01,8147.73,8.4092,0.03,391,2388,100.00,39.11,23.4201
1,44,-0.0020,0.0005,100.0,518.67,642.24,1585.19,1399.80,14.62,21.61,554.71,2388.01,9065.81,1.30,47.30,522.68,2388.03,8146.22,8.4485,0.03,392,2388,100.00,38.99,23.5409
1,45,-0.0012,0.0005,100.0,518.67,641.95,1585.09,1400.81,14.62,21.61,554.66,2388.02,9063.06,1.30,47.27,522.25,2388.09,8145.68,8.3787,0.03,392,2388,100.00,39.00,23.3538
1,46,-0.0011,0.0001,100.0,518.67,642.35,1579.22,1402.40,14.62,21.61,554.24,2388.03,9065.40,1.30,47.35,521.94,2387.97,8147.44,8.3944,0.03,392,2388,100.00,38.87,23.4336
1,47,-0.0040,-0.0001,100.0,518.67,641.53,1582.63,1395.86,14.62,21.61,554.30,2388.00,9059.28,1.30,47.13,522.17,2388.04,8145.18,8.4175,0.03,393,2388,100.00,38.90,23.4104
1,48,-0.0015,0.0002,100.0,518.67,642.03,1583.99,1392.61,14.62,21.61,553.88,2387.99,9063.66,1.30,47.35,522.83,2388.01,8148.46,8.4315,0.03,394,2388,100.00,39.01,23.3557
1,49,-0.0011,0.0003,100.0,518.67,642.49,1583.63,1405.08,14.62,21.61,553.93,2388.04,9069.46,1.30,47.09,521.95,2388.00,8146.95,8.3706,0.03,391,2388,100.00,38.89,23.3401
1,50,0.0003,0.0004,100.0,518.67,641.99,1591.78,1402.52,14.62,21.61,554.40,2388.04,9062.47,1.30,47.37,522.36,2388.03,8150.48,8.4071,0.03,391,2388,100.00,38.88,23.3568
1,51,-0.0022,0.0001,100.0,518.67,642.03,1583.99,1408.20,14.62,21.61,554.46,2387.96,9061.96,1.30,47.36,522.13,2388.02,8149.31,8.4182,0.03,392,2388,100.00,38.93,23.2808
1,52,0.0032,0.0003,100.0,518.67,642.02,1581.09,1400.14,14.62,21.61,554.23,2387.99,9066.89,1.30,47.38,521.90,2387.95,8145.65,8.4046,0.03,392,2388,100.00,38.93,23.4368
1,53,0.0041,0.0003,100.0,518.67,642.10,1589.78,1396.19,14.62,21.61,553.68,2387.99,9072.05,1.30,47.26,522.02,2388.01,8146.17,8.3910,0.03,392,2388,100.00,39.13,23.4150
1,54,-0.0019,0.0000,100.0,518.67,642.37,1582.40,1396.04,14.62,21.61,554.35,2388.02,9061.72,1.30,47.15,522.21,2388.04,8147.56,8.4325,0.03,392,2388,100.00,39.03,23.3571
1,55,-0.0017,0.0002,100.0,518.67,642.07,1591.89,1401.10,14.62,21.61,555.05,2388.00,9059.25,1.30,47.25,522.20,2388.01,8149.84,8.3735,0.03,391,2388,100.00,38.95,23.3761
1,56,0.0007,-0.0001,100.0,518.67,641.92,1590.63,1400.43,14.62,21.61,554.18,2388.02,9064.65,1.30,47.32,521.96,2388.01,8151.50,8.4284,0.03,392,2388,100.00,38.85,23.3746
1,57,-0.0038,-0.0002,100.0,518.67,642.33,1582.41,1399.53,14.62,21.61,554.88,2388.02,9070.55,1.30,47.18,522.36,2388.02,8142.38,8.4117,0.03,393,2388,100.00,39.04,23.3469
1,58,-0.0035,-0.0001,100.0,518.67,642.13,1581.61,1399.52,14.62,21.61,554.70,2387.97,9062.90,1.30,47.57,521.87,2388.04,8143.89,8.4012,0.03,392,2388,100.00,38.80,23.4564
1,59,0.0016,-0.0003,100.0,518.67,642.55,1584.65,1402.51,14.62,21.61,554.42,2388.00,9060.17,1.30,47.36,521.67,2388.02,8146.52,8.4482,0.03,393,2388,100.00,39.07,23.3529
1,60,0.0021,0.0003,100.0,518.67,642.44,1588.30,1401.96,14.62,21.61,554.26,2388.03,9065.26,1.30,47.18,522.25,2388.02,8144.86,8.4174,0.03,394,2388,100.00,38.93,23.3767
1,61,0.0009,-0.0003,100.0,518.67,642.32,1590.70,1401.17,14.62,21.61,554.69,2387.97,9067.21,1.30,47.35,522.07,2388.00,8144.20,8.4060,0.03,391,2388,100.00,38.90,23.3048
1,62,-0.0025,0.0004,100.0,518.67,642.18,1582.34,1402.79,14.62,21.61,553.83,2388.04,9065.30,1.30,47.24,522.18,2388.00,8145.05,8.3940,0.03,392,2388,100.00,38.81,23.3274
1,63,0.0002,-0.0003,100.0,518.67,642.41,1587.04,1397.66,14.62,21.61,553.94,2388.03,9065.27,1.30,47.38,521.77,2388.08,8143.56,8.4570,0.03,393,2388,100.00,38.88,23.3579
1,64,-0.0006,0.0003,100.0,518.67,642.57,1587.16,1401.24,14.62,21.60,553.99,2388.07,9067.90,1.30,47.31,522.14,2388.05,8149.27,8.4102,0.03,392,2388,100.00,39.00,23.3172
1,65,0.0000,0.0002,100.0,518.67,642.27,1588.65,1397.07,14.62,21.61,553.87,2388.02,9064.08,1.30,47.46,522.20,2388.03,8146.77,8.4499,0.03,393,2388,100.00,38.95,23.2909
1,66,0.0000,-0.0002,100.0,518.67,642.38,1591.57,1400.41,14.62,21.61,554.55,2388.04,9060.96,1.30,47.30,522.58,2388.03,8147.17,8.4362,0.03,391,2388,100.00,39.09,23.4137
1,67,-0.0010,-0.0004,100.0,518.67,642.55,1586.89,1392.12,14.62,21.61,554.59,2388.04,9063.69,1.30,47.29,522.89,2388.02,8148.24,8.3717,0.03,390,2388,100.00,38.89,23.3446
1,68,0.0020,-0.0003,100.0,518.67,642.35,1586.01,1392.93,14.62,21.61,554.02,2388.05,9071.10,1.30,47.41,522.28,2388.02,8144.80,8.4248,0.03,392,2388,100.00,39.06,23.3743
1,69,0.0017,0.0002,100.0,518.67,642.56,1588.50,1396.95,14.62,21.61,553.94,2387.99,9057.44,1.30,47.25,521.89,2388.04,8142.23,8.3992,0.03,391,2388,100.00,39.01,23.3145
1,70,0.0016,-0.0003,100.0,518.67,641.74,1588.90,1398.60,14.62,21.61,553.95,2388.05,9062.33,1.30,47.15,521.61,2388.04,8143.08,8.3778,0.03,392,2388,100.00,38.90,23.4115
1,71,0.0001,-0.0002,100.0,518.67,642.14,1585.45,1403.62,14.62,21.61,553.00,2388.05,9065.38,1.30,47.17,521.83,2388.02,8137.26,8.4202,0.03,392,2388,100.00,39.13,23.4049
1,72,-0.0031,0.0004,100.0,518.67,641.95,1586.63,1395.22,14.62,21.61,554.53,2388.02,9064.54,1.30,47.44,522.37,2387.99,8150.71,8.3889,0.03,391,2388,100.00,39.10,23.4094
1,73,0.0037,0.0002,100.0,518.67,642.87,1592.82,1409.57,14.62,21.61,554.82,2388.12,9062.67,1.30,47.22,521.76,2388.00,8140.73,8.3918,0.03,392,2388,100.00,39.07,23.4153
1,74,-0.0009,0.0003,100.0,518.67,642.83,1587.15,1400.56,14.62,21.61,554.14,2388.03,9062.20,1.30,47.17,521.99,2388.03,8142.50,8.4322,0.03,392,2388,100.00,39.00,23.3623
1,75,0.0008,0.0001,100.0,518.67,642.13,1589.71,1404.05,14.62,21.61,554.34,2388.03,9064.96,1.30,47.34,522.14,2388.04,8147.47,8.4127,0.03,392,2388,100.00,39.12,23.3711
1,76,-0.0002,0.0002,100.0,518.67,642.68,1587.89,1403.56,14.62,21.60,554.32,2388.04,9065.40,1.30,47.34,521.71,2388.07,8146.03,8.4131,0.03,393,2388,100.00,39.16,23.3387
1,77,-0.0017,0.0003,100.0,518.67,642.19,1585.78,1399.20,14.62,21.61,554.00,2388.02,9062.16,1.30,47.40,521.84,2387.95,8142.51,8.4101,0.03,391,2388,100.00,39.00,23.3666
1,78,0.0017,0.0001,100.0,518.67,641.98,1580.58,1402.98,14.62,21.61,554.11,2388.05,9066.44,1.30,47.20,521.95,2388.00,8143.04,8.4096,0.03,391,2388,100.00,38.94,23.2599
1,79,0.0002,-0.0003,100.0,518.67,643.01,1586.75,1398.62,14.62,21.61,554.44,2388.07,9062.44,1.30,47.33,521.87,2388.08,8141.30,8.4379,0.03,393,2388,100.00,38.89,23.4503
1,80,-0.0016,0.0001,100.0,518.67,642.65,1588.98,1404.79,14.62,21.61,552.82,2388.01,9059.12,1.30,47.44,522.63,2388.06,8143.40,8.4146,0.03,392,2388,100.00,38.90,23.4225
1,81,0.0006,-0.0003,100.0,518.67,642.60,1586.63,1406.81,14.62,21.61,553.97,2388.03,9064.41,1.30,47.44,521.99,2388.08,8142.35,8.4040,0.03,393,2388,100.00,39.03,23.3265
1,82,0.0041,0.0003,100.0,518.67,642.42,1593.99,1405.67,14.62,21.61,554.51,2388.01,9062.27,1.30,47.39,521.47,2388.06,8138.10,8.4156,0.03,391,2388,100.00,38.99,23.3616
1,83,-0.0012,0.0005,100.0,518.67,642.51,1593.37,1402.25,14.62,21.61,554.08,2388.01,9059.28,1.30,47.50,521.53,2388.06,8148.28,8.4347,0.03,393,2388,100.00,38.82,23.2175
1,84,-0.0009,0.0001,100.0,518.67,642.48,1595.65,1409.31,14.62,21.61,553.76,2388.07,9068.41,1.30,47.12,521.83,2388.04,8141.12,8.4183,0.03,392,2388,100.00,38.94,23.3371
1,85,-0.0020,-0.0004,100.0,518.67,642.15,1588.41,1405.12,14.62,21.61,553.91,2388.02,9058.97,1.30,47.22,521.40,2388.09,8144.46,8.4261,0.03,392,2388,100.00,39.03,23.3518
1,86,0.0027,0.0000,100.0,518.67,642.45,1587.53,1403.32,14.62,21.61,553.64,2388.08,9068.05,1.30,47.42,522.05,2388.01,8146.95,8.4145,0.03,393,2388,100.00,38.86,23.2646
1,87,0.0007,0.0003,100.0,518.67,642.21,1586.75,1402.64,14.62,21.61,554.20,2388.07,9062.25,1.30,47.42,521.58,2388.03,8140.62,8.4132,0.03,392,2388,100.00,38.79,23.4217
1,88,-0.0029,0.0002,100.0,518.67,642.57,1586.57,1407.56,14.62,21.61,554.50,2388.01,9066.01,1.30,47.52,521.52,2388.07,8136.82,8.4619,0.03,394,2388,100.00,38.89,23.4066
1,89,-0.0003,0.0005,100.0,518.67,642.62,1578.56,1405.39,14.62,21.61,554.34,2388.06,9060.78,1.30,47.44,521.94,2388.08,8140.05,8.4203,0.03,392,2388,100.00,38.86,23.4689
1,90,-0.0020,-0.0002,100.0,518.67,642.30,1579.82,1404.78,14.62,21.61,554.02,2388.09,9061.36,1.30,47.39,522.22,2388.02,8149.03,8.4295,0.03,391,2388,100.00,38.81,23.3095
1,91,0.0002,0.0004,100.0,518.67,643.07,1580.09,1404.93,14.62,21.61,553.28,2388.09,9057.49,1.30,47.46,521.76,2388.11,8145.03,8.4387,0.03,393,2388,100.00,39.03,23.2922
1,92,-0.0015,-0.0005,100.0,518.67,642.60,1584.71,1404.42,14.62,21.61,554.97,2388.03,9063.34,1.30,47.17,522.15,2387.99,8141.64,8.4470,0.03,391,2388,100.00,38.76,23.3908
1,93,-0.0010,-0.0002,100.0,518.67,642.51,1576.87,1407.83,14.62,21.61,554.38,2388.04,9062.46,1.30,47.47,521.35,2388.14,8136.83,8.4330,0.03,392,2388,100.00,38.92,23.2679
1,94,-0.0009,-0.0003,100.0,518.67,642.79,1586.17,1412.24,14.62,21.61,553.74,2388.01,9058.65,1.30,47.54,521.81,2388.09,8145.67,8.3938,0.03,393,2388,100.00,38.94,23.3562
1,95,-0.0023,0.0002,100.0,518.67,642.64,1586.43,1397.21,14.62,21.61,553.81,2388.10,9060.19,1.30,47.47,521.88,2388.05,8144.78,8.4414,0.03,393,2388,100.00,38.89,23.3677
1,96,-0.0026,0.0003,100.0,518.67,642.49,1590.17,1398.78,14.62,21.60,553.79,2388.03,9066.45,1.30,47.45,521.54,2388.07,8147.11,8.4234,0.03,391,2388,100.00,39.03,23.3224
1,97,0.0004,0.0004,100.0,518.67,642.77,1581.65,1401.72,14.62,21.61,554.00,2388.02,9066.45,1.30,47.32,521.71,2388.03,8146.30,8.4286,0.03,391,2388,100.00,38.96,23.3493
1,98,-0.0006,0.0005,100.0,518.67,642.35,1586.76,1406.60,14.62,21.61,553.37,2388.06,9055.56,1.30,47.42,521.55,2388.09,8136.44,8.4151,0.03,393,2388,100.00,38.92,23.3065
1,99,0.0049,0.0005,100.0,518.67,643.01,1591.90,1401.47,14.62,21.61,553.90,2388.08,9068.22,1.30,47.32,522.18,2388.04,8141.84,8.4517,0.03,392,2388,100.00,38.97,23.2064
1,100,0.0010,-0.0001,100.0,518.67,642.82,1593.49,1399.01,14.62,21.61,553.61,2388.08,9057.78,1.30,47.29,521.59,2388.01,8141.41,8.4417,0.03,393,2388,100.00,38.98,23.3549
1,101,0.0011,-0.0001,100.0,518.67,643.01,1590.44,1403.06,14.62,21.61,553.48,2388.04,9059.87,1.30,47.29,521.79,2388.07,8140.71,8.3929,0.03,392,2388,100.00,38.88,23.1657
1,102,0.0024,0.0002,100.0,518.67,642.13,1590.04,1402.94,14.62,21.61,554.37,2388.06,9060.64,1.30,47.41,522.12,2388.03,8144.46,8.4277,0.03,393,2388,100.00,38.80,23.2808
1,103,0.0003,-0.0003,100.0,518.67,642.75,1585.02,1398.80,14.62,21.61,554.01,2388.12,9056.15,1.30,47.34,521.92,2388.06,8142.39,8.4752,0.03,394,2388,100.00,38.94,23.2628
1,104,-0.0032,-0.0004,100.0,518.67,642.80,1594.49,1404.15,14.62,21.61,554.09,2388.09,9058.68,1.30,47.54,522.02,2388.07,8140.47,8.4254,0.03,392,2388,100.00,38.78,23.3346
1,105,0.0005,0.0001,100.0,518.67,642.02,1594.88,1404.33,14.62,21.61,553.62,2388.07,9062.82,1.30,47.46,521.71,2388.09,8139.11,8.4185,0.03,392,2388,100.00,38.98,23.2922
